coord_x,coord_y,class,filename
3561,2289,juvenile,424.jpg
3776,1614,adult_female,425.jpg
3504,1603,juvenile,425.jpg
3525,1599,juvenile,425.jpg
3705,1596,juvenile,425.jpg
3652,1596,juvenile,425.jpg
3627,1593,juvenile,425.jpg
3605,1577,juvenile,425.jpg
3583,1566,adult_female,425.jpg
3754,1564,juvenile,425.jpg
3822,1553,adult_female,425.jpg
3663,1537,adult_female,425.jpg
3639,1525,adult_female,425.jpg
3782,1509,juvenile,425.jpg
3735,1494,juvenile,425.jpg
3343,1458,adult_female,425.jpg
3470,1456,juvenile,425.jpg
3659,1449,adult_female,425.jpg
3371,1445,adult_female,425.jpg
3522,1440,subadult_male,425.jpg
3453,1420,juvenile,425.jpg
3475,1416,adult_female,425.jpg
3414,1397,juvenile,425.jpg
3462,1385,juvenile,425.jpg
3321,1377,adult_female,425.jpg
3389,1370,adult_female,425.jpg
3355,1353,adult_female,425.jpg
3308,1300,juvenile,425.jpg
3281,1298,adult_female,425.jpg
3230,1298,juvenile,425.jpg
3196,1256,adult_female,425.jpg
3134,1249,juvenile,425.jpg
2816,3561,juvenile,426.jpg
2814,3479,juvenile,426.jpg
2827,3468,juvenile,426.jpg
1686,3253,subadult_male,426.jpg
2672,3162,subadult_male,426.jpg
2002,3089,subadult_male,426.jpg
2208,2749,adult_male,426.jpg
1165,2669,pup,426.jpg
1128,2667,pup,426.jpg
1242,2620,adult_female,426.jpg
1208,2587,juvenile,426.jpg
1157,2586,adult_female,426.jpg
1111,2572,juvenile,426.jpg
1005,2571,juvenile,426.jpg
978,2571,pup,426.jpg
1315,2558,juvenile,426.jpg
1291,2538,juvenile,426.jpg
1047,2533,juvenile,426.jpg
1348,2530,juvenile,426.jpg
1171,2527,adult_female,426.jpg
1093,2522,juvenile,426.jpg
1160,2508,juvenile,426.jpg
925,2502,adult_female,426.jpg
880,2501,juvenile,426.jpg
1084,2500,pup,426.jpg
835,2495,juvenile,426.jpg
947,2492,pup,426.jpg
1193,2491,adult_female,426.jpg
793,2481,juvenile,426.jpg
902,2462,juvenile,426.jpg
1222,2450,juvenile,426.jpg
962,2435,juvenile,426.jpg
1410,2434,juvenile,426.jpg
902,2421,adult_female,426.jpg
848,2414,subadult_male,426.jpg
953,2407,adult_female,426.jpg
1425,2404,juvenile,426.jpg
1061,2396,adult_female,426.jpg
1029,2334,juvenile,426.jpg
916,2316,juvenile,426.jpg
1539,2311,juvenile,426.jpg
1518,2307,juvenile,426.jpg
1488,2297,juvenile,426.jpg
967,2292,juvenile,426.jpg
948,2292,juvenile,426.jpg
1893,2290,juvenile,426.jpg
1561,2289,juvenile,426.jpg
900,2277,juvenile,426.jpg
1488,2273,juvenile,426.jpg
1510,2230,juvenile,426.jpg
1130,2224,juvenile,426.jpg
1180,2188,adult_female,426.jpg
972,2177,juvenile,426.jpg
1135,2156,adult_female,426.jpg
1230,2134,adult_female,426.jpg
1217,2080,juvenile,426.jpg
1258,2069,juvenile,426.jpg
1034,1891,subadult_male,426.jpg
2246,1827,juvenile,426.jpg
2289,1821,juvenile,426.jpg
2258,1805,juvenile,426.jpg
2299,1798,juvenile,426.jpg
2351,1782,juvenile,426.jpg
2320,1766,juvenile,426.jpg
1335,1462,subadult_male,426.jpg
609,262,adult_male,426.jpg
3094,2904,juvenile,427.jpg
3044,2885,juvenile,427.jpg
2899,2870,juvenile,427.jpg
3143,2836,juvenile,427.jpg
2955,2810,juvenile,427.jpg
2955,2793,juvenile,427.jpg
2889,2729,juvenile,427.jpg
2706,2668,adult_female,427.jpg
2736,2637,juvenile,427.jpg
2994,2614,subadult_male,427.jpg
2712,2605,adult_female,427.jpg
2719,2578,juvenile,427.jpg
2722,2552,juvenile,427.jpg
2694,2470,adult_female,427.jpg
2688,2454,juvenile,427.jpg
2598,2377,adult_female,427.jpg
2579,2351,juvenile,427.jpg
2552,2291,juvenile,427.jpg
2555,2275,juvenile,427.jpg
2678,2098,adult_male,427.jpg
2513,2073,juvenile,427.jpg
2502,2045,juvenile,427.jpg
2504,2024,juvenile,427.jpg
2559,1818,juvenile,427.jpg
3010,1798,juvenile,427.jpg
2853,1740,subadult_male,427.jpg
2794,1738,juvenile,427.jpg
3023,1726,juvenile,427.jpg
2955,1724,juvenile,427.jpg
2809,1722,juvenile,427.jpg
2917,1717,juvenile,427.jpg
3089,1716,juvenile,427.jpg
2887,1700,juvenile,427.jpg
2729,1670,juvenile,427.jpg
3006,1608,subadult_male,427.jpg
3107,1509,juvenile,427.jpg
4803,2480,adult_male,428.jpg
4327,1779,juvenile,428.jpg
4563,736,adult_female,428.jpg
1897,2396,juvenile,429.jpg
1856,2394,juvenile,429.jpg
1829,2375,juvenile,429.jpg
1894,2350,adult_female,429.jpg
1795,2347,adult_female,429.jpg
1820,2343,juvenile,429.jpg
1779,2340,juvenile,429.jpg
1991,2328,juvenile,429.jpg
1860,2321,adult_female,429.jpg
1754,2321,adult_female,429.jpg
1943,2304,adult_female,429.jpg
1961,2294,juvenile,429.jpg
1738,2284,adult_female,429.jpg
1601,2283,juvenile,429.jpg
1845,2277,adult_male,429.jpg
1661,2276,adult_female,429.jpg
1713,2275,juvenile,429.jpg
1919,2261,adult_female,429.jpg
1890,2248,juvenile,429.jpg
2388,2210,adult_female,429.jpg
1657,2207,adult_female,429.jpg
1452,2193,juvenile,429.jpg
422,2175,subadult_male,429.jpg
2369,2169,adult_female,429.jpg
518,2168,subadult_male,429.jpg
2101,2164,juvenile,429.jpg
2541,2144,adult_female,429.jpg
2196,2143,adult_female,429.jpg
551,2121,juvenile,429.jpg
2564,2112,adult_female,429.jpg
2309,2112,juvenile,429.jpg
2457,2111,juvenile,429.jpg
2617,2103,adult_female,429.jpg
2410,2103,adult_female,429.jpg
2425,2101,juvenile,429.jpg
2451,2099,juvenile,429.jpg
2436,2094,juvenile,429.jpg
2318,2091,juvenile,429.jpg
2482,2073,adult_female,429.jpg
2382,2054,adult_female,429.jpg
2588,2050,juvenile,429.jpg
2558,2043,adult_female,429.jpg
679,2038,subadult_male,429.jpg
2465,2034,juvenile,429.jpg
2591,2029,juvenile,429.jpg
2319,2024,adult_male,429.jpg
2457,1997,juvenile,429.jpg
355,1945,subadult_male,429.jpg
702,1703,subadult_male,429.jpg
1752,1670,juvenile,429.jpg
3155,1408,subadult_male,429.jpg
917,1389,subadult_male,429.jpg
3206,1273,subadult_male,429.jpg
955,1207,subadult_male,429.jpg
336,440,subadult_male,429.jpg
409,406,subadult_male,429.jpg
451,365,subadult_male,429.jpg
45,343,subadult_male,429.jpg
492,337,subadult_male,429.jpg
0,329,subadult_male,429.jpg
460,325,juvenile,429.jpg
332,322,subadult_male,429.jpg
433,301,subadult_male,429.jpg
537,220,subadult_male,429.jpg
398,152,adult_male,429.jpg
1899,1933,pup,430.jpg
1930,1886,adult_female,430.jpg
2448,1829,adult_male,430.jpg
2359,1545,adult_male,430.jpg
2672,1073,adult_male,430.jpg
2510,965,juvenile,430.jpg
2546,915,adult_female,430.jpg
2634,911,adult_female,430.jpg
2446,879,adult_female,430.jpg
2654,849,juvenile,430.jpg
2565,801,juvenile,430.jpg
2494,747,adult_female,430.jpg
2540,494,adult_female,430.jpg
2612,488,juvenile,430.jpg
2441,467,adult_female,430.jpg
2398,429,juvenile,430.jpg
2645,393,adult_female,430.jpg
2278,376,adult_female,430.jpg
2361,375,adult_female,430.jpg
2532,299,adult_male,430.jpg
2475,132,juvenile,430.jpg
2907,2550,juvenile,431.jpg
3359,2526,juvenile,431.jpg
3428,2441,adult_female,431.jpg
3236,2437,juvenile,431.jpg
3228,2404,juvenile,431.jpg
3329,2377,subadult_male,431.jpg
3220,2329,juvenile,431.jpg
3236,2311,adult_female,431.jpg
3334,2287,juvenile,431.jpg
3106,2276,adult_female,431.jpg
3361,2245,adult_female,431.jpg
3156,2203,adult_female,431.jpg
3954,2151,juvenile,431.jpg
2244,3067,adult_male,432.jpg
2538,2850,juvenile,432.jpg
2574,2846,juvenile,432.jpg
2562,2834,juvenile,432.jpg
2583,2819,adult_male,432.jpg
2628,2808,subadult_male,432.jpg
2496,2782,adult_female,432.jpg
2544,2766,adult_female,432.jpg
2476,2754,adult_female,432.jpg
2544,2751,adult_female,432.jpg
2468,2739,juvenile,432.jpg
2468,2719,adult_female,432.jpg
2620,2700,juvenile,432.jpg
2634,2698,juvenile,432.jpg
2470,2666,juvenile,432.jpg
2417,2659,juvenile,432.jpg
2457,2654,juvenile,432.jpg
2557,2651,juvenile,432.jpg
2475,2651,adult_female,432.jpg
2539,2650,adult_male,432.jpg
2479,2639,juvenile,432.jpg
2388,2633,adult_female,432.jpg
2520,2625,adult_female,432.jpg
2525,2612,adult_female,432.jpg
2380,2610,juvenile,432.jpg
2372,2592,subadult_male,432.jpg
2487,2564,adult_female,432.jpg
2483,2546,juvenile,432.jpg
2416,2523,adult_female,432.jpg
2433,2489,juvenile,432.jpg
2408,2483,adult_female,432.jpg
2413,2469,adult_female,432.jpg
2378,2468,juvenile,432.jpg
2444,2465,juvenile,432.jpg
2509,2461,adult_male,432.jpg
2412,2434,juvenile,432.jpg
2462,2433,juvenile,432.jpg
2363,2408,juvenile,432.jpg
2497,2395,adult_female,432.jpg
2481,2393,adult_female,432.jpg
2388,2393,adult_female,432.jpg
2401,2391,adult_female,432.jpg
2413,2387,juvenile,432.jpg
2432,2385,juvenile,432.jpg
2441,2369,adult_female,432.jpg
2428,2366,juvenile,432.jpg
2593,1773,subadult_male,432.jpg
2386,1712,adult_female,432.jpg
2205,1704,subadult_male,432.jpg
2334,1690,subadult_male,432.jpg
2408,1664,subadult_male,432.jpg
2234,1658,subadult_male,432.jpg
2378,1621,adult_female,432.jpg
2292,1614,adult_female,432.jpg
2181,1607,adult_female,432.jpg
2307,1601,juvenile,432.jpg
2318,1598,adult_female,432.jpg
2181,1584,subadult_male,432.jpg
3213,2768,juvenile,433.jpg
3090,2706,juvenile,433.jpg
2947,2686,juvenile,433.jpg
3108,2673,juvenile,433.jpg
3213,2670,adult_female,433.jpg
2946,2661,juvenile,433.jpg
3096,2638,juvenile,433.jpg
3239,2636,juvenile,433.jpg
3257,2626,juvenile,433.jpg
3163,2613,adult_female,433.jpg
3125,2613,juvenile,433.jpg
2915,2611,juvenile,433.jpg
3053,2603,juvenile,433.jpg
3095,2601,juvenile,433.jpg
3067,2583,juvenile,433.jpg
3227,2564,juvenile,433.jpg
3165,2548,juvenile,433.jpg
3113,2537,juvenile,433.jpg
3151,2525,juvenile,433.jpg
3192,2510,juvenile,433.jpg
3075,2499,juvenile,433.jpg
3162,2487,juvenile,433.jpg
3241,2485,subadult_male,433.jpg
3117,2473,juvenile,433.jpg
3138,2458,juvenile,433.jpg
3213,2435,juvenile,433.jpg
3171,2424,adult_female,433.jpg
3194,2396,adult_female,433.jpg
3226,2365,juvenile,433.jpg
3271,2350,juvenile,433.jpg
3190,2330,juvenile,433.jpg
3205,2295,juvenile,433.jpg
3055,2274,adult_female,433.jpg
3215,2266,juvenile,433.jpg
3366,2241,juvenile,433.jpg
3293,2226,juvenile,433.jpg
3399,2216,juvenile,433.jpg
3419,2144,subadult_male,433.jpg
3456,2085,juvenile,433.jpg
3411,2079,juvenile,433.jpg
3375,2067,juvenile,433.jpg
3412,2066,juvenile,433.jpg
3393,2051,juvenile,433.jpg
3394,2036,juvenile,433.jpg
3464,1864,subadult_male,433.jpg
3526,1730,juvenile,433.jpg
3590,1700,juvenile,433.jpg
3471,1681,juvenile,433.jpg
3534,1655,juvenile,433.jpg
3703,1648,juvenile,433.jpg
3468,1626,juvenile,433.jpg
2057,2580,adult_female,434.jpg
2421,2564,subadult_male,434.jpg
2755,2520,adult_male,434.jpg
3265,2453,adult_male,434.jpg
2178,2375,juvenile,434.jpg
2079,2285,adult_male,434.jpg
2236,2248,juvenile,434.jpg
2354,2247,adult_male,434.jpg
2197,2246,juvenile,434.jpg
2238,2234,juvenile,434.jpg
2242,2221,juvenile,434.jpg
2210,2216,juvenile,434.jpg
2119,2212,adult_female,434.jpg
2140,2208,juvenile,434.jpg
2204,2206,juvenile,434.jpg
2206,2197,juvenile,434.jpg
2239,2194,adult_female,434.jpg
2155,2194,juvenile,434.jpg
2251,2189,juvenile,434.jpg
2208,2183,juvenile,434.jpg
2164,2181,juvenile,434.jpg
2187,2172,juvenile,434.jpg
2178,2171,juvenile,434.jpg
2156,2167,juvenile,434.jpg
2228,2161,juvenile,434.jpg
2143,2160,juvenile,434.jpg
2269,2156,adult_female,434.jpg
2220,2150,juvenile,434.jpg
2099,2147,juvenile,434.jpg
2205,2145,juvenile,434.jpg
2140,2145,juvenile,434.jpg
2125,2139,adult_female,434.jpg
2178,2134,juvenile,434.jpg
2195,2132,juvenile,434.jpg
2164,2132,juvenile,434.jpg
2161,2122,juvenile,434.jpg
2295,2120,juvenile,434.jpg
2340,2113,adult_female,434.jpg
2165,2111,juvenile,434.jpg
2097,2097,juvenile,434.jpg
2167,2092,juvenile,434.jpg
2295,2088,adult_female,434.jpg
2118,2084,juvenile,434.jpg
2143,2077,juvenile,434.jpg
2162,2075,juvenile,434.jpg
2281,2068,juvenile,434.jpg
2340,2065,juvenile,434.jpg
2164,2065,juvenile,434.jpg
2294,2052,juvenile,434.jpg
2326,2046,juvenile,434.jpg
2060,2037,juvenile,434.jpg
2294,2033,juvenile,434.jpg
2389,2018,juvenile,434.jpg
2340,2011,juvenile,434.jpg
2103,2010,juvenile,434.jpg
2225,1984,adult_female,434.jpg
2295,1973,juvenile,434.jpg
2144,1973,juvenile,434.jpg
2073,1971,juvenile,434.jpg
2224,1967,juvenile,434.jpg
2062,1939,adult_female,434.jpg
2207,1937,adult_female,434.jpg
2170,1925,juvenile,434.jpg
2217,1912,adult_female,434.jpg
2083,1912,juvenile,434.jpg
2068,1909,juvenile,434.jpg
2338,1907,juvenile,434.jpg
2096,1906,juvenile,434.jpg
2059,1906,juvenile,434.jpg
2192,1905,juvenile,434.jpg
2180,1905,juvenile,434.jpg
2158,1905,juvenile,434.jpg
2038,1897,juvenile,434.jpg
2286,1890,adult_female,434.jpg
1910,1883,juvenile,434.jpg
2186,1879,juvenile,434.jpg
2048,1875,adult_female,434.jpg
2216,1869,juvenile,434.jpg
2168,1863,juvenile,434.jpg
2305,1862,juvenile,434.jpg
2260,1855,juvenile,434.jpg
2028,1849,juvenile,434.jpg
2198,1848,adult_female,434.jpg
2240,1847,juvenile,434.jpg
2282,1843,juvenile,434.jpg
2227,1840,adult_female,434.jpg
2181,1840,juvenile,434.jpg
2211,1830,juvenile,434.jpg
1972,1830,juvenile,434.jpg
1857,1828,adult_male,434.jpg
2263,1827,juvenile,434.jpg
2177,1827,juvenile,434.jpg
2224,1820,juvenile,434.jpg
2104,1817,juvenile,434.jpg
2102,1799,juvenile,434.jpg
2274,1793,juvenile,434.jpg
2043,1787,juvenile,434.jpg
2270,1779,juvenile,434.jpg
2088,1778,juvenile,434.jpg
2264,1768,juvenile,434.jpg
2068,1763,juvenile,434.jpg
2105,1760,juvenile,434.jpg
2084,1760,juvenile,434.jpg
2268,1756,juvenile,434.jpg
2051,1756,juvenile,434.jpg
2263,1749,juvenile,434.jpg
2258,1735,juvenile,434.jpg
2508,1726,subadult_male,434.jpg
2308,1716,juvenile,434.jpg
2261,1715,juvenile,434.jpg
2283,1702,adult_female,434.jpg
2253,1701,juvenile,434.jpg
2251,1688,juvenile,434.jpg
2331,1683,juvenile,434.jpg
2206,1633,adult_female,434.jpg
2200,1612,juvenile,434.jpg
2032,1602,adult_male,434.jpg
2691,1569,subadult_male,434.jpg
1932,1549,juvenile,434.jpg
2020,1539,juvenile,434.jpg
1966,1535,adult_female,434.jpg
2007,1516,juvenile,434.jpg
2001,1493,adult_female,434.jpg
2040,1411,juvenile,434.jpg
2071,1401,adult_female,434.jpg
2141,1390,juvenile,434.jpg
2081,1384,juvenile,434.jpg
2102,1383,juvenile,434.jpg
2133,1372,juvenile,434.jpg
2001,1368,juvenile,434.jpg
2260,1365,adult_male,434.jpg
2008,864,adult_female,434.jpg
3692,1845,juvenile,435.jpg
2742,1430,subadult_male,435.jpg
2650,1378,juvenile,435.jpg
3515,1139,juvenile,435.jpg
3501,1132,juvenile,435.jpg
3528,1127,juvenile,435.jpg
3512,1109,juvenile,435.jpg
3432,1109,juvenile,435.jpg
3552,1071,juvenile,435.jpg
3478,1066,adult_female,435.jpg
3496,1058,juvenile,435.jpg
3563,1053,juvenile,435.jpg
3454,1052,juvenile,435.jpg
3521,998,subadult_male,435.jpg
3627,990,juvenile,435.jpg
3573,984,juvenile,435.jpg
3426,967,juvenile,435.jpg
3527,966,juvenile,435.jpg
3582,949,juvenile,435.jpg
3538,940,juvenile,435.jpg
4110,875,juvenile,435.jpg
4199,873,subadult_male,435.jpg
4227,858,juvenile,435.jpg
4064,857,subadult_male,435.jpg
1420,2501,adult_male,436.jpg
1694,719,adult_male,436.jpg
962,670,subadult_male,436.jpg
2555,3155,adult_male,437.jpg
4798,3093,pup,437.jpg
1870,3084,adult_male,437.jpg
4867,3056,adult_female,437.jpg
3961,3050,adult_female,437.jpg
2110,3012,adult_female,437.jpg
4528,3009,adult_female,437.jpg
3974,2956,adult_female,437.jpg
3912,2948,adult_female,437.jpg
4887,2938,adult_female,437.jpg
3294,2936,adult_male,437.jpg
3771,2933,adult_female,437.jpg
3875,2930,pup,437.jpg
2067,2930,adult_female,437.jpg
2283,2913,adult_female,437.jpg
2041,2907,pup,437.jpg
2249,2906,pup,437.jpg
2177,2906,adult_female,437.jpg
3780,2899,pup,437.jpg
3458,2893,adult_female,437.jpg
3413,2887,pup,437.jpg
4860,2881,pup,437.jpg
4168,2879,adult_female,437.jpg
3650,2878,adult_female,437.jpg
2113,2868,adult_female,437.jpg
4512,2845,adult_female,437.jpg
3941,2834,adult_female,437.jpg
3504,2830,adult_female,437.jpg
3901,2825,adult_female,437.jpg
4071,2807,adult_female,437.jpg
4507,2803,pup,437.jpg
3650,2803,pup,437.jpg
3882,2799,pup,437.jpg
3508,2799,pup,437.jpg
2334,2788,pup,437.jpg
3669,2774,adult_female,437.jpg
4660,2767,adult_female,437.jpg
3802,2761,adult_male,437.jpg
2344,2753,adult_female,437.jpg
4872,2752,adult_female,437.jpg
4982,2744,adult_female,437.jpg
3859,2734,pup,437.jpg
2577,2723,adult_male,437.jpg
3041,2707,adult_female,437.jpg
3233,2706,pup,437.jpg
3799,2696,pup,437.jpg
4713,2689,pup,437.jpg
3735,2688,adult_female,437.jpg
4056,2684,adult_female,437.jpg
3221,2682,adult_female,437.jpg
3041,2680,pup,437.jpg
3941,2671,adult_female,437.jpg
3590,2670,adult_female,437.jpg
4366,2658,pup,437.jpg
3844,2656,pup,437.jpg
2220,2655,adult_female,437.jpg
2979,2653,pup,437.jpg
2124,2652,pup,437.jpg
3612,2651,pup,437.jpg
3836,2627,pup,437.jpg
2991,2624,adult_female,437.jpg
3347,2608,adult_male,437.jpg
4024,2605,adult_female,437.jpg
4379,2591,pup,437.jpg
4106,2583,pup,437.jpg
1595,2582,adult_male,437.jpg
4032,2579,pup,437.jpg
3278,2551,adult_female,437.jpg
4079,2548,adult_female,437.jpg
4381,2546,adult_female,437.jpg
3451,2542,adult_female,437.jpg
3235,2541,pup,437.jpg
2227,2535,adult_female,437.jpg
4988,2527,pup,437.jpg
2253,2521,pup,437.jpg
3478,2518,pup,437.jpg
884,2517,adult_female,437.jpg
3868,2513,adult_male,437.jpg
4756,2510,adult_male,437.jpg
1863,2506,pup,437.jpg
2107,2496,pup,437.jpg
4548,2495,pup,437.jpg
3670,2482,adult_female,437.jpg
3652,2476,adult_female,437.jpg
1883,2475,adult_female,437.jpg
4522,2470,adult_female,437.jpg
4199,2463,adult_female,437.jpg
4236,2457,pup,437.jpg
2095,2453,adult_female,437.jpg
2420,2450,adult_male,437.jpg
2198,2448,pup,437.jpg
3426,2444,pup,437.jpg
1732,2442,pup,437.jpg
3820,2429,pup,437.jpg
3854,2425,adult_female,437.jpg
2554,2412,adult_female,437.jpg
4833,2408,adult_female,437.jpg
3635,2406,pup,437.jpg
3191,2405,adult_male,437.jpg
2269,2404,pup,437.jpg
3775,2403,pup,437.jpg
3765,2383,adult_female,437.jpg
2104,2381,adult_female,437.jpg
3306,2377,adult_female,437.jpg
2806,2372,adult_female,437.jpg
2289,2372,adult_female,437.jpg
4816,2362,pup,437.jpg
1687,2360,pup,437.jpg
2930,2359,adult_female,437.jpg
2091,2357,pup,437.jpg
2693,2341,pup,437.jpg
3061,2337,pup,437.jpg
4227,2332,pup,437.jpg
3105,2329,adult_female,437.jpg
4197,2324,adult_female,437.jpg
1655,2324,adult_female,437.jpg
1773,2312,adult_female,437.jpg
3660,2309,pup,437.jpg
2728,2299,pup,437.jpg
3860,2293,pup,437.jpg
2792,2290,adult_female,437.jpg
3643,2271,adult_female,437.jpg
3853,2267,adult_female,437.jpg
2477,2264,adult_female,437.jpg
2114,2259,adult_female,437.jpg
2627,2256,pup,437.jpg
4669,2249,adult_female,437.jpg
4889,2238,adult_female,437.jpg
3551,2236,pup,437.jpg
2644,2233,adult_female,437.jpg
1596,2233,adult_female,437.jpg
3726,2232,adult_female,437.jpg
4643,2226,pup,437.jpg
3311,2224,adult_female,437.jpg
2778,2219,pup,437.jpg
3582,2215,adult_female,437.jpg
2148,2210,pup,437.jpg
3337,2209,pup,437.jpg
3080,2208,pup,437.jpg
2946,2204,adult_female,437.jpg
4812,2200,pup,437.jpg
2833,2197,adult_female,437.jpg
3138,2196,adult_female,437.jpg
2315,2188,adult_female,437.jpg
1996,2186,subadult_male,437.jpg
3804,2175,adult_female,437.jpg
3002,2172,pup,437.jpg
3249,2170,adult_female,437.jpg
2969,2167,adult_female,437.jpg
4830,2159,adult_female,437.jpg
3677,2157,pup,437.jpg
2280,2154,pup,437.jpg
3204,2151,pup,437.jpg
3617,2145,pup,437.jpg
3320,2136,pup,437.jpg
3054,2136,pup,437.jpg
4491,2134,adult_female,437.jpg
3750,2127,pup,437.jpg
2703,2123,pup,437.jpg
3356,2120,adult_female,437.jpg
2865,2109,pup,437.jpg
2842,2106,adult_female,437.jpg
2883,2093,juvenile,437.jpg
3915,2092,adult_male,437.jpg
3190,2091,adult_female,437.jpg
4698,2090,pup,437.jpg
3035,2088,adult_female,437.jpg
2691,2087,adult_female,437.jpg
3147,2084,pup,437.jpg
1730,2079,adult_male,437.jpg
2558,2077,pup,437.jpg
1886,2077,adult_female,437.jpg
2597,2074,adult_female,437.jpg
2988,2073,adult_female,437.jpg
2956,2051,pup,437.jpg
4735,2048,adult_female,437.jpg
3246,2015,adult_female,437.jpg
2632,1991,adult_female,437.jpg
3386,1990,adult_female,437.jpg
1930,1979,pup,437.jpg
3188,1977,pup,437.jpg
3338,1976,pup,437.jpg
2639,1973,pup,437.jpg
1843,1973,pup,437.jpg
4924,1970,adult_female,437.jpg
2373,1968,adult_female,437.jpg
2026,1967,adult_female,437.jpg
3086,1959,adult_female,437.jpg
3748,1956,adult_male,437.jpg
1956,1956,adult_female,437.jpg
1469,1955,adult_female,437.jpg
2395,1949,pup,437.jpg
2682,1944,pup,437.jpg
2032,1929,pup,437.jpg
1838,1929,adult_female,437.jpg
3180,1915,pup,437.jpg
4580,1907,pup,437.jpg
4625,1898,adult_female,437.jpg
3522,1867,adult_female,437.jpg
3960,1866,adult_male,437.jpg
4244,1865,adult_female,437.jpg
1961,1864,adult_female,437.jpg
3566,1854,pup,437.jpg
3011,1844,adult_female,437.jpg
4268,1841,pup,437.jpg
2800,1839,pup,437.jpg
2982,1836,pup,437.jpg
2692,1835,pup,437.jpg
3289,1833,adult_female,437.jpg
2832,1830,adult_female,437.jpg
1894,1829,pup,437.jpg
2729,1818,adult_female,437.jpg
3448,1799,pup,437.jpg
3299,1799,pup,437.jpg
2000,1799,adult_female,437.jpg
2404,1798,pup,437.jpg
1975,1795,pup,437.jpg
3412,1769,adult_female,437.jpg
2512,1765,pup,437.jpg
4273,1755,pup,437.jpg
1834,1748,adult_female,437.jpg
2283,1746,adult_male,437.jpg
2451,1720,pup,437.jpg
1832,1719,pup,437.jpg
4110,1715,pup,437.jpg
2820,1712,pup,437.jpg
4546,1711,adult_female,437.jpg
4526,1704,pup,437.jpg
2688,1701,adult_female,437.jpg
3165,1699,adult_male,437.jpg
2973,1698,adult_female,437.jpg
4081,1693,adult_female,437.jpg
2442,1690,adult_female,437.jpg
2021,1686,pup,437.jpg
2808,1669,adult_female,437.jpg
1869,1667,adult_female,437.jpg
2914,1663,pup,437.jpg
3753,1653,adult_female,437.jpg
4357,1651,pup,437.jpg
4174,1643,pup,437.jpg
2723,1636,pup,437.jpg
4224,1627,adult_female,437.jpg
3844,1627,adult_female,437.jpg
3887,1624,pup,437.jpg
1933,1615,adult_female,437.jpg
3017,1602,adult_female,437.jpg
3734,1598,pup,437.jpg
4083,1597,adult_female,437.jpg
2967,1586,pup,437.jpg
2623,1580,pup,437.jpg
1569,1561,adult_male,437.jpg
3071,1558,pup,437.jpg
2610,1552,adult_female,437.jpg
2775,1547,adult_female,437.jpg
3630,1546,pup,437.jpg
4072,1537,pup,437.jpg
4190,1530,adult_female,437.jpg
3658,1527,adult_female,437.jpg
2786,1501,juvenile,437.jpg
2498,1496,pup,437.jpg
2179,1491,pup,437.jpg
3733,1487,adult_male,437.jpg
1919,1469,adult_female,437.jpg
2196,1468,adult_female,437.jpg
2495,1462,adult_female,437.jpg
1953,1461,pup,437.jpg
3403,1454,adult_male,437.jpg
2409,1439,adult_female,437.jpg
4606,1423,pup,437.jpg
2376,1422,pup,437.jpg
2669,1421,adult_female,437.jpg
1905,1410,adult_female,437.jpg
2695,1409,pup,437.jpg
4018,1390,adult_female,437.jpg
3842,1378,adult_female,437.jpg
1909,1372,pup,437.jpg
3889,1363,pup,437.jpg
2671,1362,pup,437.jpg
2624,1343,adult_female,437.jpg
4124,1325,pup,437.jpg
2922,1294,adult_female,437.jpg
2547,1281,adult_female,437.jpg
4102,1280,adult_female,437.jpg
3570,1263,pup,437.jpg
2716,1258,adult_female,437.jpg
1985,1243,adult_female,437.jpg
1270,1234,adult_male,437.jpg
3457,1232,adult_female,437.jpg
3527,1230,pup,437.jpg
2620,1224,adult_female,437.jpg
2713,1223,pup,437.jpg
4126,1216,pup,437.jpg
2120,1214,adult_female,437.jpg
2965,1212,adult_female,437.jpg
3199,1208,adult_female,437.jpg
1978,1201,pup,437.jpg
3615,1192,adult_female,437.jpg
3714,1189,pup,437.jpg
3924,1188,pup,437.jpg
2795,1188,adult_female,437.jpg
4228,1177,adult_male,437.jpg
3191,1177,pup,437.jpg
2465,1176,adult_female,437.jpg
4040,1167,pup,437.jpg
2554,1149,juvenile,437.jpg
2832,1146,pup,437.jpg
2423,1142,pup,437.jpg
4087,1139,adult_female,437.jpg
3875,1116,adult_female,437.jpg
3819,1113,pup,437.jpg
2526,1102,adult_female,437.jpg
3659,1100,pup,437.jpg
3043,1093,adult_male,437.jpg
1701,1091,adult_female,437.jpg
2819,1083,adult_female,437.jpg
2619,1077,adult_female,437.jpg
3529,1074,pup,437.jpg
3468,1071,adult_female,437.jpg
2511,1071,pup,437.jpg
2310,1070,pup,437.jpg
3184,1057,adult_female,437.jpg
1749,1055,pup,437.jpg
2290,1050,adult_female,437.jpg
2816,1046,pup,437.jpg
2403,1046,adult_female,437.jpg
3828,1039,pup,437.jpg
3823,1027,pup,437.jpg
3157,1027,pup,437.jpg
2678,1014,adult_female,437.jpg
4039,1009,adult_female,437.jpg
3769,1008,pup,437.jpg
4237,1007,adult_female,437.jpg
2402,1003,pup,437.jpg
3066,991,adult_female,437.jpg
3302,989,adult_female,437.jpg
2654,984,pup,437.jpg
2861,980,adult_female,437.jpg
3539,979,adult_female,437.jpg
